[0.000000] (-) TimerEvent: {}
[134.650528] (-) TimerEvent: {}
[134.751059] (-) TimerEvent: {}
[134.851365] (-) TimerEvent: {}
[134.951885] (-) TimerEvent: {}
[135.052198] (-) TimerEvent: {}
[135.152526] (-) TimerEvent: {}
[135.252850] (-) TimerEvent: {}
[135.353273] (-) TimerEvent: {}
[135.453586] (-) TimerEvent: {}
[135.554017] (-) TimerEvent: {}
[135.654318] (-) TimerEvent: {}
[135.754854] (-) TimerEvent: {}
[135.855177] (-) TimerEvent: {}
[135.955690] (-) TimerEvent: {}
[136.055987] (-) TimerEvent: {}
[136.156286] (-) TimerEvent: {}
[136.256586] (-) TimerEvent: {}
[136.357118] (-) TimerEvent: {}
[136.457435] (-) TimerEvent: {}
[136.558034] (-) TimerEvent: {}
[136.658320] (-) TimerEvent: {}
[136.758752] (-) TimerEvent: {}
[136.859188] (-) TimerEvent: {}
[136.959500] (-) TimerEvent: {}
[137.059792] (-) TimerEvent: {}
[137.160099] (-) TimerEvent: {}
[137.260418] (-) TimerEvent: {}
[137.360836] (-) TimerEvent: {}
[137.461147] (-) TimerEvent: {}
[137.561695] (-) TimerEvent: {}
[137.662014] (-) TimerEvent: {}
[137.762588] (-) TimerEvent: {}
[137.862908] (-) TimerEvent: {}
[137.963370] (-) TimerEvent: {}
[138.063673] (-) TimerEvent: {}
[138.163968] (-) TimerEvent: {}
[138.264259] (-) TimerEvent: {}
[138.364764] (-) TimerEvent: {}
[138.465067] (-) TimerEvent: {}
[138.565489] (-) TimerEvent: {}
[138.665810] (-) TimerEvent: {}
[138.766324] (-) TimerEvent: {}
[138.866643] (-) TimerEvent: {}
[138.967266] (-) TimerEvent: {}
[139.067583] (-) TimerEvent: {}
[139.177239] (-) TimerEvent: {}
[139.277532] (-) TimerEvent: {}
[139.377989] (-) TimerEvent: {}
[139.478302] (-) TimerEvent: {}
[139.578771] (-) TimerEvent: {}
[139.679116] (-) TimerEvent: {}
[139.779665] (-) TimerEvent: {}
[139.879983] (-) TimerEvent: {}
[139.980272] (-) TimerEvent: {}
[140.080574] (-) TimerEvent: {}
[140.180861] (-) TimerEvent: {}
[140.281383] (-) TimerEvent: {}
[140.381723] (-) TimerEvent: {}
[140.482299] (-) TimerEvent: {}
[140.582608] (-) TimerEvent: {}
[140.683140] (-) TimerEvent: {}
[140.783438] (-) TimerEvent: {}
[140.883891] (-) TimerEvent: {}
[140.984405] (-) TimerEvent: {}
[141.085195] (-) TimerEvent: {}
[141.185539] (-) TimerEvent: {}
[141.285851] (-) TimerEvent: {}
[141.386415] (-) TimerEvent: {}
[141.486736] (-) TimerEvent: {}
[141.587285] (-) TimerEvent: {}
[141.687603] (-) TimerEvent: {}
[141.788136] (-) TimerEvent: {}
[141.888452] (-) TimerEvent: {}
[141.988746] (-) TimerEvent: {}
[142.089050] (-) TimerEvent: {}
[142.190333] (-) TimerEvent: {}
[142.290620] (-) TimerEvent: {}
[142.391034] (-) TimerEvent: {}
[142.491369] (-) TimerEvent: {}
[142.591814] (-) TimerEvent: {}
[142.692142] (-) TimerEvent: {}
[142.792582] (-) TimerEvent: {}
[142.892893] (-) TimerEvent: {}
[142.993189] (-) TimerEvent: {}
[143.093484] (-) TimerEvent: {}
[143.193760] (-) TimerEvent: {}
[143.294061] (-) TimerEvent: {}
[143.394453] (-) TimerEvent: {}
[143.494786] (-) TimerEvent: {}
[143.595206] (-) TimerEvent: {}
[143.695521] (-) TimerEvent: {}
[143.796387] (-) TimerEvent: {}
[143.896706] (-) TimerEvent: {}
[143.997038] (-) TimerEvent: {}
[144.097336] (-) TimerEvent: {}
[144.197927] (-) TimerEvent: {}
[144.298284] (-) TimerEvent: {}
[144.398603] (-) TimerEvent: {}
[144.499186] (-) TimerEvent: {}
[144.599501] (-) TimerEvent: {}
[144.700051] (-) TimerEvent: {}
[144.800424] (-) TimerEvent: {}
[144.900978] (-) TimerEvent: {}
[145.001306] (-) TimerEvent: {}
[145.101667] (-) TimerEvent: {}
[145.202077] (-) TimerEvent: {}
[145.302544] (-) TimerEvent: {}
[145.403103] (-) TimerEvent: {}
[145.503491] (-) TimerEvent: {}
[145.605960] (-) TimerEvent: {}
[145.710486] (-) TimerEvent: {}
[145.812307] (-) TimerEvent: {}
[145.913833] (-) TimerEvent: {}
[146.015620] (-) TimerEvent: {}
[146.115927] (-) TimerEvent: {}
[146.216329] (-) TimerEvent: {}
[146.316610] (-) TimerEvent: {}
[146.416975] (-) TimerEvent: {}
[146.517284] (-) TimerEvent: {}
[146.617680] (-) TimerEvent: {}
[146.718013] (-) TimerEvent: {}
[146.818699] (-) TimerEvent: {}
[146.919868] (-) TimerEvent: {}
[147.020383] (-) TimerEvent: {}
[147.120690] (-) TimerEvent: {}
[147.221047] (-) TimerEvent: {}
[147.321325] (-) TimerEvent: {}
[147.421681] (-) TimerEvent: {}
[147.521968] (-) TimerEvent: {}
[147.622333] (-) TimerEvent: {}
[147.722637] (-) TimerEvent: {}
[147.823062] (-) TimerEvent: {}
[147.923368] (-) TimerEvent: {}
[148.023765] (-) TimerEvent: {}
[148.124097] (-) TimerEvent: {}
[148.224520] (-) TimerEvent: {}
[148.324823] (-) TimerEvent: {}
[148.425317] (-) TimerEvent: {}
[148.525630] (-) TimerEvent: {}
[148.626064] (-) TimerEvent: {}
[148.726392] (-) TimerEvent: {}
[148.826808] (-) TimerEvent: {}
[148.927100] (-) TimerEvent: {}
[149.027526] (-) TimerEvent: {}
[149.127820] (-) TimerEvent: {}
[149.228229] (-) TimerEvent: {}
[149.328515] (-) TimerEvent: {}
[149.429029] (-) TimerEvent: {}
[149.529330] (-) TimerEvent: {}
[149.629961] (-) TimerEvent: {}
[149.730267] (-) TimerEvent: {}
[149.830806] (-) TimerEvent: {}
[149.931113] (-) TimerEvent: {}
[150.031512] (-) TimerEvent: {}
[150.131815] (-) TimerEvent: {}
[150.286858] (-) TimerEvent: {}
[150.387210] (-) TimerEvent: {}
[150.487659] (-) TimerEvent: {}
[150.587977] (-) TimerEvent: {}
[150.688506] (-) TimerEvent: {}
[150.788845] (-) TimerEvent: {}
[150.889289] (-) TimerEvent: {}
[150.989601] (-) TimerEvent: {}
[151.090261] (-) TimerEvent: {}
[151.190564] (-) TimerEvent: {}
[151.290974] (-) TimerEvent: {}
[151.391282] (-) TimerEvent: {}
[151.491720] (-) TimerEvent: {}
[151.592035] (-) TimerEvent: {}
[151.692489] (-) TimerEvent: {}
[151.792792] (-) TimerEvent: {}
[151.893211] (-) TimerEvent: {}
[151.993490] (-) TimerEvent: {}
[152.093849] (-) TimerEvent: {}
[152.194301] (-) TimerEvent: {}
[152.294637] (-) TimerEvent: {}
[152.395077] (-) TimerEvent: {}
[152.495446] (-) TimerEvent: {}
[152.595811] (-) TimerEvent: {}
[152.696096] (-) TimerEvent: {}
[152.796455] (-) TimerEvent: {}
[152.896790] (-) TimerEvent: {}
[152.997575] (-) TimerEvent: {}
[153.097863] (-) TimerEvent: {}
[153.198213] (-) TimerEvent: {}
[153.298521] (-) TimerEvent: {}
[153.398917] (-) TimerEvent: {}
[153.499209] (-) TimerEvent: {}
[153.599649] (-) TimerEvent: {}
[153.700656] (-) TimerEvent: {}
[153.800945] (-) TimerEvent: {}
[153.901283] (-) TimerEvent: {}
[154.001542] (-) TimerEvent: {}
[154.101894] (-) TimerEvent: {}
[154.202184] (-) TimerEvent: {}
[154.302528] (-) TimerEvent: {}
[154.402821] (-) TimerEvent: {}
[154.503196] (-) TimerEvent: {}
[154.603474] (-) TimerEvent: {}
[154.703745] (-) TimerEvent: {}
[154.804111] (-) TimerEvent: {}
[154.904392] (-) TimerEvent: {}
[155.004745] (-) TimerEvent: {}
[155.105020] (-) TimerEvent: {}
[155.205370] (-) TimerEvent: {}
[155.305825] (-) TimerEvent: {}
[155.406182] (-) TimerEvent: {}
[155.506626] (-) TimerEvent: {}
[155.606918] (-) TimerEvent: {}
[155.707274] (-) TimerEvent: {}
[155.807567] (-) TimerEvent: {}
[155.907950] (-) TimerEvent: {}
[156.008242] (-) TimerEvent: {}
[156.108610] (-) TimerEvent: {}
[156.208899] (-) TimerEvent: {}
[156.309202] (-) TimerEvent: {}
[156.409621] (-) TimerEvent: {}
[156.509917] (-) TimerEvent: {}
[156.610294] (-) TimerEvent: {}
[156.710562] (-) TimerEvent: {}
[156.810900] (-) TimerEvent: {}
[156.911168] (-) TimerEvent: {}
[157.011520] (-) TimerEvent: {}
[157.111809] (-) TimerEvent: {}
[157.212178] (-) TimerEvent: {}
[157.312460] (-) TimerEvent: {}
[157.412825] (-) TimerEvent: {}
[157.513092] (-) TimerEvent: {}
[157.613446] (-) TimerEvent: {}
[157.713729] (-) TimerEvent: {}
[157.814107] (-) TimerEvent: {}
[157.914385] (-) TimerEvent: {}
[158.014734] (-) TimerEvent: {}
[158.115008] (-) TimerEvent: {}
[158.215380] (-) TimerEvent: {}
[158.315671] (-) TimerEvent: {}
[158.415956] (-) TimerEvent: {}
[158.516306] (-) TimerEvent: {}
[158.616582] (-) TimerEvent: {}
[158.716936] (-) TimerEvent: {}
[158.817207] (-) TimerEvent: {}
[158.917552] (-) TimerEvent: {}
[159.017826] (-) TimerEvent: {}
[159.118185] (-) TimerEvent: {}
[159.218446] (-) TimerEvent: {}
[159.319678] (-) TimerEvent: {}
[159.419963] (-) TimerEvent: {}
[159.520326] (-) TimerEvent: {}
[159.620604] (-) TimerEvent: {}
[159.720989] (-) TimerEvent: {}
[159.821286] (-) TimerEvent: {}
[159.921578] (-) TimerEvent: {}
[160.021979] (-) TimerEvent: {}
[160.122287] (-) TimerEvent: {}
[160.222723] (-) TimerEvent: {}
[160.323036] (-) TimerEvent: {}
[160.423445] (-) TimerEvent: {}
[160.523722] (-) TimerEvent: {}
[160.624068] (-) TimerEvent: {}
[160.724381] (-) TimerEvent: {}
[160.824735] (-) TimerEvent: {}
[160.925023] (-) TimerEvent: {}
[161.025409] (-) TimerEvent: {}
[161.125691] (-) TimerEvent: {}
[161.226087] (-) TimerEvent: {}
[161.326390] (-) TimerEvent: {}
[161.426725] (-) TimerEvent: {}
[161.527130] (-) TimerEvent: {}
[161.627428] (-) TimerEvent: {}
[161.727806] (-) TimerEvent: {}
[161.828130] (-) TimerEvent: {}
[161.928520] (-) TimerEvent: {}
[162.028808] (-) TimerEvent: {}
[162.129156] (-) TimerEvent: {}
[162.229448] (-) TimerEvent: {}
[162.329810] (-) TimerEvent: {}
[162.430089] (-) TimerEvent: {}
[162.530448] (-) TimerEvent: {}
[162.630734] (-) TimerEvent: {}
[162.731088] (-) TimerEvent: {}
[162.831392] (-) TimerEvent: {}
[162.931774] (-) TimerEvent: {}
[163.032093] (-) TimerEvent: {}
[163.132469] (-) TimerEvent: {}
[163.232794] (-) TimerEvent: {}
[163.333219] (-) TimerEvent: {}
[163.433497] (-) TimerEvent: {}
[163.533857] (-) TimerEvent: {}
[163.634125] (-) TimerEvent: {}
[163.734466] (-) TimerEvent: {}
[163.834745] (-) TimerEvent: {}
[163.935105] (-) TimerEvent: {}
[164.035388] (-) TimerEvent: {}
[164.135742] (-) TimerEvent: {}
[164.236038] (-) TimerEvent: {}
[164.336315] (-) TimerEvent: {}
[164.436672] (-) TimerEvent: {}
[164.536955] (-) TimerEvent: {}
[164.637305] (-) TimerEvent: {}
[164.737584] (-) TimerEvent: {}
[164.837928] (-) TimerEvent: {}
[164.938187] (-) TimerEvent: {}
[165.038476] (-) TimerEvent: {}
[165.138683] (-) TimerEvent: {}
[165.238925] (-) TimerEvent: {}
[165.339120] (-) TimerEvent: {}
[165.439357] (-) TimerEvent: {}
[165.539541] (-) TimerEvent: {}
[165.639744] (-) TimerEvent: {}
[165.740038] (-) TimerEvent: {}
[165.840229] (-) TimerEvent: {}
[165.940435] (-) TimerEvent: {}
[166.040724] (-) TimerEvent: {}
[166.140932] (-) TimerEvent: {}
[166.241207] (-) TimerEvent: {}
[166.341399] (-) TimerEvent: {}
[166.441613] (-) TimerEvent: {}
[166.541897] (-) TimerEvent: {}
[166.642100] (-) TimerEvent: {}
[166.742469] (-) TimerEvent: {}
[166.842658] (-) TimerEvent: {}
[166.942921] (-) TimerEvent: {}
[167.043131] (-) TimerEvent: {}
[167.143602] (-) TimerEvent: {}
[167.243791] (-) TimerEvent: {}
[167.344058] (-) TimerEvent: {}
[167.444248] (-) TimerEvent: {}
[167.544556] (-) TimerEvent: {}
[167.644750] (-) TimerEvent: {}
[167.744985] (-) TimerEvent: {}
[167.845211] (-) TimerEvent: {}
[167.945398] (-) TimerEvent: {}
[168.045614] (-) TimerEvent: {}
[168.145858] (-) TimerEvent: {}
[168.246043] (-) TimerEvent: {}
[168.346268] (-) TimerEvent: {}
[168.446444] (-) TimerEvent: {}
[168.546697] (-) TimerEvent: {}
[168.646913] (-) TimerEvent: {}
[168.747188] (-) TimerEvent: {}
[168.847378] (-) TimerEvent: {}
[168.947642] (-) TimerEvent: {}
[169.047849] (-) TimerEvent: {}
[169.149906] (-) TimerEvent: {}
[169.250336] (-) TimerEvent: {}
[169.350827] (-) TimerEvent: {}
[169.451244] (-) TimerEvent: {}
[169.553880] (-) TimerEvent: {}
[169.654272] (-) TimerEvent: {}
[169.754648] (-) TimerEvent: {}
[169.855196] (-) TimerEvent: {}
[169.957996] (-) TimerEvent: {}
[170.058386] (-) TimerEvent: {}
[170.158941] (-) TimerEvent: {}
[170.259504] (-) TimerEvent: {}
[170.360025] (-) TimerEvent: {}
[170.462007] (-) TimerEvent: {}
[170.562410] (-) TimerEvent: {}
[170.662964] (-) TimerEvent: {}
[170.765880] (-) TimerEvent: {}
[170.866276] (-) TimerEvent: {}
[170.966849] (-) TimerEvent: {}
[171.067385] (-) TimerEvent: {}
[171.167920] (-) TimerEvent: {}
[171.268459] (-) TimerEvent: {}
[171.369990] (-) TimerEvent: {}
[171.470420] (-) TimerEvent: {}
[171.570728] (-) TimerEvent: {}
[171.671141] (-) TimerEvent: {}
[171.771436] (-) TimerEvent: {}
[171.871829] (-) TimerEvent: {}
[171.972158] (-) TimerEvent: {}
[172.072612] (-) TimerEvent: {}
[172.172928] (-) TimerEvent: {}
[172.273369] (-) TimerEvent: {}
[172.373685] (-) TimerEvent: {}
[172.474137] (-) TimerEvent: {}
[172.574451] (-) TimerEvent: {}
[172.674844] (-) TimerEvent: {}
[172.775147] (-) TimerEvent: {}
[172.875582] (-) TimerEvent: {}
[172.975917] (-) TimerEvent: {}
[173.076349] (-) TimerEvent: {}
[173.176664] (-) TimerEvent: {}
[173.277008] (-) TimerEvent: {}
[173.377473] (-) TimerEvent: {}
[173.477760] (-) TimerEvent: {}
[173.578152] (-) TimerEvent: {}
[173.678422] (-) TimerEvent: {}
[173.778803] (-) TimerEvent: {}
[173.879111] (-) TimerEvent: {}
[173.979548] (-) TimerEvent: {}
[174.079934] (-) TimerEvent: {}
[174.180803] (-) TimerEvent: {}
[174.282084] (-) TimerEvent: {}
[174.382943] (-) TimerEvent: {}
[174.483698] (-) TimerEvent: {}
[174.585064] (-) TimerEvent: {}
[174.686447] (-) TimerEvent: {}
[174.787457] (-) TimerEvent: {}
[174.888043] (-) TimerEvent: {}
[174.988906] (-) TimerEvent: {}
[175.090267] (-) TimerEvent: {}
[175.191033] (-) TimerEvent: {}
[175.291605] (-) TimerEvent: {}
[175.392513] (-) TimerEvent: {}
[175.493096] (-) TimerEvent: {}
[175.593847] (-) TimerEvent: {}
[175.694225] (-) TimerEvent: {}
[175.794718] (-) TimerEvent: {}
[175.895124] (-) TimerEvent: {}
[175.995877] (-) TimerEvent: {}
[176.096212] (-) TimerEvent: {}
[176.196786] (-) TimerEvent: {}
[176.297424] (-) TimerEvent: {}
[176.397962] (-) TimerEvent: {}
[176.498293] (-) TimerEvent: {}
[176.598848] (-) TimerEvent: {}
[176.699641] (-) TimerEvent: {}
[176.800083] (-) TimerEvent: {}
[176.802538] (robot_localization) StdoutLine: {'line': b'[ 79%] \x1b[32m\x1b[1mLinking CXX shared library librl_lib.so\x1b[0m\n'}
[176.900199] (-) TimerEvent: {}
[177.000899] (-) TimerEvent: {}
[177.101727] (-) TimerEvent: {}
[177.203107] (-) TimerEvent: {}
[177.303419] (-) TimerEvent: {}
[177.403922] (-) TimerEvent: {}
[177.504281] (-) TimerEvent: {}
[177.604789] (-) TimerEvent: {}
[177.705372] (-) TimerEvent: {}
[177.806198] (-) TimerEvent: {}
[177.907750] (-) TimerEvent: {}
[178.008275] (-) TimerEvent: {}
[178.109018] (-) TimerEvent: {}
[178.209526] (-) TimerEvent: {}
[178.310780] (-) TimerEvent: {}
[178.411483] (-) TimerEvent: {}
[178.512563] (-) TimerEvent: {}
[178.613217] (-) TimerEvent: {}
[178.714394] (-) TimerEvent: {}
[178.814983] (-) TimerEvent: {}
[178.916459] (-) TimerEvent: {}
[179.016930] (-) TimerEvent: {}
[179.117594] (-) TimerEvent: {}
[179.218397] (-) TimerEvent: {}
[179.319047] (-) TimerEvent: {}
[179.419669] (-) TimerEvent: {}
[179.520235] (-) TimerEvent: {}
[179.620761] (-) TimerEvent: {}
[179.721886] (-) TimerEvent: {}
[179.822259] (-) TimerEvent: {}
[179.923124] (-) TimerEvent: {}
[180.023905] (-) TimerEvent: {}
[180.124785] (-) TimerEvent: {}
[180.225533] (-) TimerEvent: {}
[180.326112] (-) TimerEvent: {}
[180.427560] (-) TimerEvent: {}
[180.528201] (-) TimerEvent: {}
[180.629623] (-) TimerEvent: {}
[180.730184] (-) TimerEvent: {}
[180.831171] (-) TimerEvent: {}
[180.931854] (-) TimerEvent: {}
[181.032286] (-) TimerEvent: {}
[181.132620] (-) TimerEvent: {}
[181.232966] (-) TimerEvent: {}
[181.333623] (-) TimerEvent: {}
[181.434113] (-) TimerEvent: {}
[181.534420] (-) TimerEvent: {}
[181.634719] (-) TimerEvent: {}
[181.735029] (-) TimerEvent: {}
[181.835351] (-) TimerEvent: {}
[181.935665] (-) TimerEvent: {}
[182.035957] (-) TimerEvent: {}
[182.136279] (-) TimerEvent: {}
[182.236589] (-) TimerEvent: {}
[182.337138] (-) TimerEvent: {}
[182.438129] (-) TimerEvent: {}
[182.538425] (-) TimerEvent: {}
[182.638742] (-) TimerEvent: {}
[182.739052] (-) TimerEvent: {}
[182.839351] (-) TimerEvent: {}
[182.939659] (-) TimerEvent: {}
[183.025487] (robot_localization) StdoutLine: {'line': b'[ 79%] Built target rl_lib\n'}
[183.039770] (-) TimerEvent: {}
[183.136361] (robot_localization) StdoutLine: {'line': b'[ 80%] \x1b[32mBuilding CXX object CMakeFiles/ekf_node.dir/src/ekf_node.cpp.o\x1b[0m\n'}
[183.136739] (robot_localization) StdoutLine: {'line': b'[ 80%] \x1b[32mBuilding CXX object CMakeFiles/ukf_node.dir/src/ukf_node.cpp.o\x1b[0m\n'}
[183.136938] (robot_localization) StdoutLine: {'line': b'[ 81%] \x1b[32mBuilding CXX object CMakeFiles/robot_localization_listener_node.dir/src/robot_localization_listener_node.cpp.o\x1b[0m\n'}
[183.139961] (-) TimerEvent: {}
[183.143497] (robot_localization) StdoutLine: {'line': b'[ 82%] \x1b[32mBuilding CXX object CMakeFiles/navsat_transform_node.dir/src/navsat_transform_node.cpp.o\x1b[0m\n'}
[183.240064] (-) TimerEvent: {}
[183.340615] (-) TimerEvent: {}
[183.441684] (-) TimerEvent: {}
[183.542387] (-) TimerEvent: {}
[183.642888] (-) TimerEvent: {}
[183.743766] (-) TimerEvent: {}
[183.844134] (-) TimerEvent: {}
[183.946033] (-) TimerEvent: {}
[184.050672] (-) TimerEvent: {}
[184.151009] (-) TimerEvent: {}
[184.251660] (-) TimerEvent: {}
[184.352918] (-) TimerEvent: {}
[184.457912] (-) TimerEvent: {}
[184.558340] (-) TimerEvent: {}
[184.658709] (-) TimerEvent: {}
[184.759157] (-) TimerEvent: {}
[184.859615] (-) TimerEvent: {}
[184.960087] (-) TimerEvent: {}
[185.060562] (-) TimerEvent: {}
[185.163053] (-) TimerEvent: {}
[185.263514] (-) TimerEvent: {}
[185.363953] (-) TimerEvent: {}
[185.464393] (-) TimerEvent: {}
[185.570112] (-) TimerEvent: {}
[185.670533] (-) TimerEvent: {}
[185.770958] (-) TimerEvent: {}
[185.871381] (-) TimerEvent: {}
[185.971824] (-) TimerEvent: {}
[186.072256] (-) TimerEvent: {}
[186.172709] (-) TimerEvent: {}
[186.273234] (-) TimerEvent: {}
[186.373683] (-) TimerEvent: {}
[186.474105] (-) TimerEvent: {}
[186.574504] (-) TimerEvent: {}
[186.674926] (-) TimerEvent: {}
[186.775376] (-) TimerEvent: {}
[186.881912] (-) TimerEvent: {}
[186.982337] (-) TimerEvent: {}
[187.082759] (-) TimerEvent: {}
[187.183167] (-) TimerEvent: {}
[187.283576] (-) TimerEvent: {}
[187.384000] (-) TimerEvent: {}
[187.484428] (-) TimerEvent: {}
[187.584865] (-) TimerEvent: {}
[187.685325] (-) TimerEvent: {}
[187.785831] (-) TimerEvent: {}
[187.886256] (-) TimerEvent: {}
[187.986702] (-) TimerEvent: {}
[188.087145] (-) TimerEvent: {}
[188.187584] (-) TimerEvent: {}
[188.288040] (-) TimerEvent: {}
[188.388472] (-) TimerEvent: {}
[188.489473] (-) TimerEvent: {}
[188.593898] (-) TimerEvent: {}
[188.694325] (-) TimerEvent: {}
[188.794752] (-) TimerEvent: {}
[188.895221] (-) TimerEvent: {}
[188.995648] (-) TimerEvent: {}
[189.096082] (-) TimerEvent: {}
[189.196496] (-) TimerEvent: {}
[189.296921] (-) TimerEvent: {}
[189.397387] (-) TimerEvent: {}
[189.497908] (-) TimerEvent: {}
[189.601906] (-) TimerEvent: {}
[189.702305] (-) TimerEvent: {}
[189.802757] (-) TimerEvent: {}
[189.903239] (-) TimerEvent: {}
[190.003691] (-) TimerEvent: {}
[190.104196] (-) TimerEvent: {}
[190.204605] (-) TimerEvent: {}
[190.305004] (-) TimerEvent: {}
[190.409879] (-) TimerEvent: {}
[190.510289] (-) TimerEvent: {}
[190.610722] (-) TimerEvent: {}
[190.711174] (-) TimerEvent: {}
[190.811597] (-) TimerEvent: {}
[190.912033] (-) TimerEvent: {}
[191.012447] (-) TimerEvent: {}
[191.112888] (-) TimerEvent: {}
[191.213312] (-) TimerEvent: {}
[191.313738] (-) TimerEvent: {}
[191.414173] (-) TimerEvent: {}
[191.514600] (-) TimerEvent: {}
[191.617903] (-) TimerEvent: {}
[191.718309] (-) TimerEvent: {}
[191.818733] (-) TimerEvent: {}
[191.919169] (-) TimerEvent: {}
[192.019613] (-) TimerEvent: {}
[192.120074] (-) TimerEvent: {}
[192.220529] (-) TimerEvent: {}
[192.321594] (-) TimerEvent: {}
[192.426066] (-) TimerEvent: {}
[192.526489] (-) TimerEvent: {}
[192.626916] (-) TimerEvent: {}
[192.727306] (-) TimerEvent: {}
[192.827703] (-) TimerEvent: {}
[192.928139] (-) TimerEvent: {}
[193.028594] (-) TimerEvent: {}
[193.129028] (-) TimerEvent: {}
[193.229475] (-) TimerEvent: {}
[193.329895] (-) TimerEvent: {}
[193.433903] (-) TimerEvent: {}
[193.534332] (-) TimerEvent: {}
[193.634766] (-) TimerEvent: {}
[193.735210] (-) TimerEvent: {}
[193.835650] (-) TimerEvent: {}
[193.936066] (-) TimerEvent: {}
[194.036501] (-) TimerEvent: {}
[194.136930] (-) TimerEvent: {}
[194.237365] (-) TimerEvent: {}
[194.337825] (-) TimerEvent: {}
[194.442316] (-) TimerEvent: {}
[194.542730] (-) TimerEvent: {}
[194.643163] (-) TimerEvent: {}
[194.781885] (-) TimerEvent: {}
[194.882264] (-) TimerEvent: {}
[194.983239] (-) TimerEvent: {}
[195.083981] (-) TimerEvent: {}
[195.184930] (-) TimerEvent: {}
[195.286061] (-) TimerEvent: {}
[195.387247] (-) TimerEvent: {}
[195.487926] (-) TimerEvent: {}
[195.588307] (-) TimerEvent: {}
[195.688965] (-) TimerEvent: {}
[195.789298] (-) TimerEvent: {}
[195.833963] (robot_localization) StdoutLine: {'line': b'[ 83%] \x1b[32m\x1b[1mLinking CXX executable navsat_transform_node\x1b[0m\n'}
[195.889529] (-) TimerEvent: {}
[195.994248] (-) TimerEvent: {}
[196.094890] (-) TimerEvent: {}
[196.195751] (-) TimerEvent: {}
[196.297399] (-) TimerEvent: {}
[196.398408] (-) TimerEvent: {}
[196.502288] (-) TimerEvent: {}
[196.603723] (-) TimerEvent: {}
[196.709933] (-) TimerEvent: {}
[196.743702] (robot_localization) StdoutLine: {'line': b'[ 84%] \x1b[32m\x1b[1mLinking CXX executable ekf_node\x1b[0m\n'}
[196.810217] (-) TimerEvent: {}
[196.911635] (-) TimerEvent: {}
[197.018078] (-) TimerEvent: {}
[197.119431] (-) TimerEvent: {}
[197.221323] (-) TimerEvent: {}
[197.326067] (-) TimerEvent: {}
[197.427204] (-) TimerEvent: {}
[197.530139] (-) TimerEvent: {}
[197.634089] (-) TimerEvent: {}
[197.735471] (-) TimerEvent: {}
[197.842090] (-) TimerEvent: {}
[197.943494] (-) TimerEvent: {}
[198.048457] (-) TimerEvent: {}
[198.150064] (-) TimerEvent: {}
[198.252499] (-) TimerEvent: {}
